reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
mar,Morocco,rus,Russian Federation,06,Product of the chemicals or allied industries,29,7893637,26927,62,69
mar,Morocco,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,8257999,1495073,71,68
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,1580853,110121,49,79
mar,Morocco,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,2777691,7326,69,92
mar,Morocco,rus,Russian Federation,06,Product of the chemicals or allied industries,32,2675515,0,31,80
mar,Morocco,rus,Russian Federation,20,Miscellaneous manufactured articles,95,995766,0,40,91
mar,Morocco,rus,Russian Federation,06,Product of the chemicals or allied industries,30,30444871,256,17,84
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,2091435,660867,22,36
mar,Morocco,rus,Russian Federation,06,Product of the chemicals or allied industries,38,2795778,51,64,85
mar,Morocco,rus,Russian Federation,06,Product of the chemicals or allied industries,34,1705495,33649,42,70
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,1045599,12,65,95
mar,Morocco,rus,Russian Federation,02,Vegetable products,12,2568623,1350596,44,42
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,53,2796157,0,8,49
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,52,715346,0,18,67
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,51,1129190,38656,10,39
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,63,177540,1346662,53,49
mar,Morocco,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,2481306,54318085,76,37
mar,Morocco,rus,Russian Federation,20,Miscellaneous manufactured articles,94,582039,226774,64,66
mar,Morocco,rus,Russian Federation,01,Live animals and animal products,03,861313,71130843,61,13
mar,Morocco,rus,Russian Federation,02,Vegetable products,09,95157,202180,60,74
mar,Morocco,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,1846166,0,22,36
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,60,15133,0,22,60
mar,Morocco,rus,Russian Federation,15,Base metals and articles of base metal,73,3224203,341313,65,70
mar,Morocco,rus,Russian Federation,15,Base metals and articles of base metal,81,4256457,0,33,59
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,54,9460,7855,59,62
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,781735,167,41,78
mar,Morocco,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,46827,1247,65,77
mar,Morocco,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,16556,2877964,79,37
mar,Morocco,rus,Russian Federation,20,Miscellaneous manufactured articles,96,31399,458,67,82
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,62,27652,228863,74,69
mar,Morocco,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,9949,5180,93,73
mar,Morocco,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,462,0,64,62
mar,Morocco,rus,Russian Federation,02,Vegetable products,08,47853,634463017,47,9
mar,Morocco,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,129591,267027,81,56
mar,Morocco,rus,Russian Federation,15,Base metals and articles of base metal,83,289759,1420160,44,46
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,17587,1536023,62,58
mar,Morocco,rus,Russian Federation,02,Vegetable products,14,75,78,39,49
mar,Morocco,rus,Russian Federation,02,Vegetable products,06,0,6,49,73
mar,Morocco,rus,Russian Federation,02,Vegetable products,13,0,618,59,56
mar,Morocco,rus,Russian Federation,01,Live animals and animal products,04,74521,364991,41,48
mar,Morocco,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,5106,30680,78,61
mar,Morocco,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,0,3512,47,39
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,55,1831551,1110,15,57
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,61,20052,240823,74,65
mar,Morocco,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,792,45187,105,70
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,57,2051,40845,65,52
mar,Morocco,rus,Russian Federation,11,Textile and textile articles,59,3810,1065,73,60
mar,Morocco,rus,Russian Federation,15,Base metals and articles of base metal,74,1030,14474964,93,28
mar,Morocco,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,0,4515291,106,36
mar,Morocco,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,4629,823287,99,47
mar,Morocco,rus,Russian Federation,05,Mineral products,26,1046805,1548867,41,26
mmr,Myanmar,rus,Russian Federation,02,Vegetable products,07,7649500,890403,35,43
mmr,Myanmar,rus,Russian Federation,05,Mineral products,27,51772022,0,89,91
mmr,Myanmar,rus,Russian Federation,06,Product of the chemicals or allied industries,31,45409621,0,73,51
mmr,Myanmar,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,2336483,13150,48,73
mmr,Myanmar,rus,Russian Federation,06,Product of the chemicals or allied industries,28,2763559,0,97,85
mmr,Myanmar,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,2632602,0,47,61
mmr,Myanmar,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,1712996,172485,96,90
mmr,Myanmar,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,749214,399553,104,81
mmr,Myanmar,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,5341639,0,49,86
mmr,Myanmar,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,2650633,180,97,92
mmr,Myanmar,rus,Russian Federation,15,Base metals and articles of base metal,74,78778,0,75,84
mmr,Myanmar,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,2593233,0,75,96
mmr,Myanmar,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,2067270,33000,77,78
mmr,Myanmar,rus,Russian Federation,15,Base metals and articles of base metal,73,333552,150,96,98
mmr,Myanmar,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,16297,150,84,98
mmr,Myanmar,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,70793,68864,115,82
mmr,Myanmar,rus,Russian Federation,15,Base metals and articles of base metal,76,1463,0,119,92
mmr,Myanmar,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,330056,90956,97,87
mmr,Myanmar,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,22234,16467,116,79
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,61,22273,16839787,73,36
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,52,0,119,81,65
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,62,773,36164424,112,26
mmr,Myanmar,rus,Russian Federation,99,NA,99,654,30485,114,78
mmr,Myanmar,rus,Russian Federation,02,Vegetable products,08,0,688815,74,70
mmr,Myanmar,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,2398,2574111,87,35
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,55,0,5117,72,55
mmr,Myanmar,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,0,4225,98,71
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,63,0,406572,127,59
mmr,Myanmar,rus,Russian Federation,11,Textile and textile articles,59,330,22772,83,55
mmr,Myanmar,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,14,16030042,123,33
mmr,Myanmar,rus,Russian Federation,02,Vegetable products,10,3542720,25995591,99,10
nam,Namibia,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,25235162,0,5,36
nam,Namibia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,2899031,0,87,117
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,28,9749569,5170,77,79
nam,Namibia,rus,Russian Federation,02,Vegetable products,10,58341709,0,65,65
nam,Namibia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,1989260,0,72,103
nam,Namibia,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,2149024,0,43,89
nam,Namibia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,593180,0,36,68
nam,Namibia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,1995127,0,93,117
nam,Namibia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,597760,0,103,96
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,56,81862,857,60,70
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,32,274414,15936,73,69
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,63,11219,901,97,93
nam,Namibia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,9910,18607,132,76
nam,Namibia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,54458,2967,117,87
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,73,45584,4930,115,87
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,9641,0,112,103
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,82,66206,516,97,86
nam,Namibia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,550194,517,117,86
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,9306,5999,126,84
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,821,0,92,86
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,02,447267,0,33,59
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,96,650,2036,105,77
nam,Namibia,rus,Russian Federation,02,Vegetable products,11,29713,0,81,71
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,04,5358,1,58,74
nam,Namibia,rus,Russian Federation,05,Mineral products,27,1070565,954537,117,53
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,195,5336,136,79
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,299012,322628,35,40
nam,Namibia,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,404527,322,71,82
nam,Namibia,rus,Russian Federation,02,Vegetable products,07,3023,0,99,90
nam,Namibia,rus,Russian Federation,02,Vegetable products,09,678,10,96,107
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,95,24120,0,87,91
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,61,295,282,119,99
nam,Namibia,rus,Russian Federation,02,Vegetable products,08,400,1413819,67,62
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,15,2518,122,77
nam,Namibia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,5,0,120,91
nam,Namibia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,2624250,4771,33,74
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,5,57,104,79
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,223,14,67,59
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,59,0,69,93,66
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,0,191,94,71
nam,Namibia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,1248,27286,114,69
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,74,0,1252,110,78
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,38,0,2073,138,81
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,246,1015,116,80
nam,Namibia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,91581,5565,112,93
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,0,61067,128,64
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,300,43502,58,41
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,41773,66,58
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,1529,6253,84,74
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,05,214,30624,72,50
nam,Namibia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,4118,700414,72,26
nam,Namibia,rus,Russian Federation,99,NA,99,73067,915529,85,49
npl,Nepal,rus,Russian Federation,02,Vegetable products,07,24266254,0,18,90
npl,Nepal,rus,Russian Federation,02,Vegetable products,09,4537352,2532143,21,49
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,79,680978,0,27,54
npl,Nepal,rus,Russian Federation,02,Vegetable products,12,6116393,22129,31,81
npl,Nepal,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,19252101,0,37,86
npl,Nepal,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,353203,0,120,117
npl,Nepal,rus,Russian Federation,20,Miscellaneous manufactured articles,94,90709,629,88,97
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,28,828619,0,108,85
npl,Nepal,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,1917705,526,54,83
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,131399,14526,49,70
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,56926,0,119,103
npl,Nepal,rus,Russian Federation,05,Mineral products,27,2774505,0,113,91
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,24538,0,114,98
npl,Nepal,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,1575755,0,94,117
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,30,9211,2595,126,80
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,62,3226,77681,103,72
npl,Nepal,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,13869,893,131,91
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,82,2133,20466,124,72
npl,Nepal,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,140986,0,107,97
npl,Nepal,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,856,0,142,96
npl,Nepal,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,476,20210,86,58
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,61,2628,8957,98,88
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,33,19850,69946,104,72
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,42,0,98,69
npl,Nepal,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,27,0,79,62
npl,Nepal,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,1654,1135,115,80
npl,Nepal,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,862117,66,22
npl,Nepal,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,171958,539,127,85
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,0,63891,95,41
npl,Nepal,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,22,87963,96,42
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,63,13863,11448,92,83
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,83,0,5290,130,71
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,74,0,1913,110,77
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,56,0,14727,102,65
npl,Nepal,rus,Russian Federation,20,Miscellaneous manufactured articles,96,0,18858,128,67
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,57,15,1636493,93,35
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,34,0,49357,128,67
nld,Netherlands,rus,Russian Federation,05,Mineral products,27,60513304048,268031589,3,12
nld,Netherlands,rus,Russian Federation,99,NA,99,11260931100,932798230,2,6
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,76,1943141740,80537408,6,14
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,74,1552762737,123480718,4,9
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,75,879309112,8398764,4,11
nld,Netherlands,rus,Russian Federation,02,Vegetable products,10,182920495,759222,37,39
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,72,1013286801,66107017,23,29
nld,Netherlands,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,605941103,18116503,13,23
nld,Netherlands,rus,Russian Federation,01,Live animals and animal products,03,417254393,966446,10,40
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,29,829132355,526404245,5,6
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,28,350499380,128065811,18,13
nld,Netherlands,rus,Russian Federation,02,Vegetable products,12,57894678,339935436,11,5
nld,Netherlands,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,34499265,1368117993,31,7
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,81,75255013,15178398,12,7
nld,Netherlands,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,67889899,251418044,34,10
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,73,71299751,262012398,24,18
nld,Netherlands,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,70568382,181833318,25,6
nld,Netherlands,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,257980496,6263317340,20,5
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,55924654,368266280,20,4
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,33,21701789,313861902,23,12
nld,Netherlands,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,66790942,2433431749,10,3
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,31,51419678,8814761,70,12
nld,Netherlands,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,20547177,123252346,58,25
nld,Netherlands,rus,Russian Federation,05,Mineral products,25,23885108,66056126,24,9
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,82,7729526,112809454,22,11
nld,Netherlands,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,9462637,19694836,33,25
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,34,9884829,234657740,18,8
nld,Netherlands,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,21702677,2048426340,38,11
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,5829549,147802264,38,12
nld,Netherlands,rus,Russian Federation,20,Miscellaneous manufactured articles,95,5512485,101275081,11,10
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,38,33031445,746811186,19,5
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,681760,73430,33,51
nld,Netherlands,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,183778197,4223281968,17,5
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,53,1814443,326327,12,20
nld,Netherlands,rus,Russian Federation,02,Vegetable products,09,2145245,66978747,28,17
nld,Netherlands,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,66154878,122305345,18,9
nld,Netherlands,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",47,8017152,6599473,34,11
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,79,3864626,815274,12,21
nld,Netherlands,rus,Russian Federation,02,Vegetable products,08,1230741,313027458,23,15
nld,Netherlands,rus,Russian Federation,02,Vegetable products,07,12780484,186112635,27,9
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,54,3217791,20855578,14,12
nld,Netherlands,rus,Russian Federation,02,Vegetable products,14,172649,508371,17,8
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,14119457,39003743,23,11
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,78,549031,667522,36,10
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,35,441077,184960962,24,6
nld,Netherlands,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,3366107,3999401,40,29
nld,Netherlands,rus,Russian Federation,01,Live animals and animal products,02,197033,1589876,40,27
nld,Netherlands,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,1397591,62778360,30,11
nld,Netherlands,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,1283417,63259550,24,20
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,63,1131008,171648654,34,4
nld,Netherlands,rus,Russian Federation,01,Live animals and animal products,05,11542954,8569357,11,13
nld,Netherlands,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,685102,37395445,46,10
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,56,27078,27006712,68,20
nld,Netherlands,rus,Russian Federation,02,Vegetable products,11,325338,30533315,61,6
nld,Netherlands,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,7239805,63149948,37,13
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,30,12204793,3078555586,28,5
nld,Netherlands,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,167782,2019167,28,23
nld,Netherlands,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,361029,3115808,10,12
nld,Netherlands,rus,Russian Federation,01,Live animals and animal products,01,168956,222868905,37,2
nld,Netherlands,rus,Russian Federation,20,Miscellaneous manufactured articles,96,2470585,99208568,24,10
