reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,exp_rank_hs2_5yr,tbal_HS2_5yr,import_factor,export_factor,trade_share,impTop5,expTop5,impTop10,expTop10,mean_total_rai
nga,Nigeria,rus,Russian Federation,02,Vegetable products,11,5,0,104,71,-5,1,0,1.2045294095731283e-9,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,02,Vegetable products,09,0,24499,105,89,24499,0,1,5.901953201026414e-6,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,02,Vegetable products,12,11,3050781,102,39,3050770,3.605621097734621e-6,0.9999963943789023,7.349537372980847e-4,0,0,0,0,12.30838397
pak,Pakistan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,1069114,0,55,61,-1069114,1,0,4.2908677271370527e-4,0,0,0,0,29.70258508
pak,Pakistan,rus,Russian Federation,06,Product of the chemicals or allied industries,35,181,875,87,67,694,0.17140151515151514,0.8285984848484849,4.238234949553301e-7,0,0,0,0,29.70258508
pak,Pakistan,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,201,214,130,83,13,0.4843373493975904,0.5156626506024097,1.6655942273339204e-7,0,0,0,0,29.70258508
pak,Pakistan,rus,Russian Federation,02,Vegetable products,11,112307,8073,71,52,-104234,0.9329373650107992,0.06706263498920087,4.831427303288128e-5,0,0,0,0,29.70258508
pak,Pakistan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,0,83368,98,67,83368,0,1,3.345958061310223e-5,0,0,0,0,29.70258508
pry,Paraguay,rus,Russian Federation,20,Miscellaneous manufactured articles,95,3368,0,108,91,-3368,1,0,9.384312945810086e-7,0,0,0,0,2.59203051
per,Peru,rus,Russian Federation,06,Product of the chemicals or allied industries,35,19650,0,57,73,-19650,1,0,8.375244830836291e-6,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,11,Textile and textile articles,60,3,7238,58,52,7235,4.143074161027482e-4,0.9995856925838973,3.0862670646353988e-6,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,99,NA,99,0,97,117,96,97,0,1,4.1343447765451414e-8,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,02,Vegetable products,06,0,5586,49,63,5586,0,1,2.3808711259568204e-6,0,0,0,0,134.3148639
phl,Philippines,rus,Russian Federation,02,Vegetable products,12,2530530,137182,45,68,-2393348,0.948576907852122,0.05142309214787803,6.541817895407752e-4,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,11,Textile and textile articles,59,217005,0,32,68,-217005,1,0,5.321440966614684e-5,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,30,520348,340833,71,69,-179515,0.6042260570077602,0.3957739429922397,2.1118056510542154e-4,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,11,Textile and textile articles,54,50820,0,49,68,-50820,1,0,1.246218427793637e-5,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,15,Base metals and articles of base metal,81,12778,0,71,59,-12778,1,0,3.1334472786987595e-6,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,560,1745,80,56,1185,0.24295010845986983,0.7570498915401301,5.652368115041979e-7,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,35,0,823037,94,50,823037,0,1,2.018268154576922e-4,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,34,2181733,790013,38,50,-1391720,0.7341586393991949,0.26584136060080504,7.28737628477377e-4,0,0,0,0,12.28638481
rwa,Rwanda,rus,Russian Federation,05,Mineral products,27,531156,0,123,91,-531156,1,0,0.0028503499467353076,0,0,0,0,45.06121371
rwa,Rwanda,rus,Russian Federation,06,Product of the chemicals or allied industries,29,4363,0,117,81,-4363,1,0,2.3413228538520032e-5,0,0,0,0,45.06121371
rwa,Rwanda,rus,Russian Federation,06,Product of the chemicals or allied industries,32,10830,0,107,80,-10830,1,0,5.811718200141462e-5,0,0,0,0,45.06121371
rwa,Rwanda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,0,702,88,88,702,0,1,3.767152517543219e-6,0,0,0,0,45.06121371
sen,Senegal,rus,Russian Federation,02,Vegetable products,09,141299,0,54,110,-141299,1,0,1.1761178952983757e-4,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,06,Product of the chemicals or allied industries,32,224655,0,77,80,-224655,1,0,1.8699408047350411e-4,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,02,Vegetable products,12,25485,0,78,98,-25485,1,0,2.1212722355911296e-5,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,20,Miscellaneous manufactured articles,96,5430,0,83,90,-5430,1,0,4.519720713855144e-6,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,06,Product of the chemicals or allied industries,29,48330,0,110,81,-48330,1,0,4.0228011436578106e-5,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,02,Vegetable products,08,0,267338,74,77,267338,0,1,2.225217488398907e-4,0,0,0,0,50.03263798
srb,Serbia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,9699,97,41,52,-9602,0.9900979991833402,0.00990200081665986,7.003161684935134e-7,0,0,0,0,100.4384691
zaf,South Africa,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,638,1961,81,63,1323,0.24547903039630628,0.7545209696036937,6.460140272349015e-7,0,0,0,0,45.41076939
zaf,South Africa,rus,Russian Federation,02,Vegetable products,13,293,95,53,57,-198,0.7551546391752577,0.24484536082474226,9.644226339636082e-8,0,0,0,0,45.41076939
zaf,South Africa,rus,Russian Federation,11,Textile and textile articles,55,1718,0,59,65,-1718,1,0,4.27030434316876e-7,0,0,0,0,45.41076939
zaf,South Africa,rus,Russian Federation,01,Live animals and animal products,02,0,470,61,55,470,0,1,1.1682439122755048e-7,0,0,0,0,45.41076939
zaf,South Africa,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,0,542,47,48,542,0,1,1.347208937134731e-7,0,0,0,0,45.41076939
tun,Tunisia,rus,Russian Federation,11,Textile and textile articles,53,117685,0,34,49,-117685,1,0,5.1966024715926256e-5,0,0,0,0,12.72072158
tun,Tunisia,rus,Russian Federation,11,Textile and textile articles,59,0,2833,93,59,2833,0,1,1.2509644221457202e-6,0,0,0,0,12.72072158
tun,Tunisia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,0,139176,48,16,139176,0,1,6.145577988582871e-5,0,0,0,0,12.72072158
uga,Uganda,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,259507,0,107,103,-259507,1,0,6.012355866605116e-4,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,06,Product of the chemicals or allied industries,34,971,0,119,87,-971,1,0,2.2496493529937796e-6,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,06,Product of the chemicals or allied industries,32,140447,0,86,80,-140447,1,0,3.25392896683746e-4,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,0,194069,98,62,194069,0,1,4.496263648673016e-4,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,02,Vegetable products,07,46746,286017,86,54,239271,0.14047835847134446,0.8595216415286555,7.709578451599064e-4,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,99,NA,99,10624,449885,100,55,439261,0.023070124579541332,0.9769298754204586,0.0010669245869184476,0,0,0,0,36.80543833
uzb,Uzbekistan,rus,Russian Federation,99,NA,99,918538,0,58,98,-918538,1,0,4.411186234783269e-5,0,0,0,0,224.8741019
uzb,Uzbekistan,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,4249,0,64,66,-4249,1,0,2.040539456352825e-7,0,0,0,0,224.8741019
zmb,Zambia,rus,Russian Federation,02,Vegetable products,10,2098015,0,104,65,-2098015,1,0,0.03304288925335905,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,1762736,0,104,97,-1762736,1,0,0.02776238035996364,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,18086,97814,129,86,79728,0.15604831751509923,0.8439516824849008,0.0018253782096240082,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,2440,0,132,91,-2440,1,0,3.8429014939452806e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,10200,0,108,99,-10200,1,0,1.6064588212394204e-4,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,58,0,135,88,-58,1,0,9.134765846263371e-7,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,4673,10,130,107,-4663,0.9978646166986974,0.002135383301302584,7.37553594104334e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,4148,1199,117,89,-2949,0.7757621095941649,0.22423789040583506,8.421309134477628e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,0,8428,126,75,8428,0,1,1.327375975039788e-4,0,0,0,0,46.14176721
zwe,Zimbabwe,rus,Russian Federation,06,Product of the chemicals or allied industries,28,61043,0,123,85,-61043,1,0,4.6301874874361896e-4,0,0,0,0,12.98777167
zwe,Zimbabwe,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,50247,0,128,96,-50247,1,0,3.81129745722206e-4,0,0,0,0,12.98777167
zwe,Zimbabwe,rus,Russian Federation,05,Mineral products,26,0,58,65,61,58,0,1,4.3993721519469716e-7,0,0,0,0,12.98777167
zwe,Zimbabwe,rus,Russian Federation,02,Vegetable products,07,0,8325,106,76,8325,0,1,6.314616062923887e-5,0,0,0,0,12.98777167
alb,Albania,rus,Russian Federation,06,Product of the chemicals or allied industries,30,8954,0,127,91,-8954,1,0,1.663199509899647e-5,0,0,0,0,37.96741578
ago,Angola,rus,Russian Federation,01,Live animals and animal products,03,185629,0,75,77,-185629,1,0,2.32280342959801e-4,0,0,0,0,39.663425
ago,Angola,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,48912,0,84,86,-48912,1,0,6.120431686239643e-5,0,0,0,0,39.663425
ago,Angola,rus,Russian Federation,02,Vegetable products,12,156,0,95,98,-156,1,0,1.9520513228929186e-7,0,0,0,0,39.663425
ago,Angola,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,85,0,92,80,-85,1,0,1.0636177079865262e-7,0,0,0,0,39.663425
ago,Angola,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,58,0,103,86,-58,1,0,7.257626713319826e-8,0,0,0,0,39.663425
ago,Angola,rus,Russian Federation,02,Vegetable products,07,0,53,106,87,53,0,1,6.631969238033634e-8,0,0,0,0,39.663425
ben,Benin,rus,Russian Federation,99,NA,99,12706,0,99,98,-12706,1,0,3.707543192126817e-5,0,0,0,0,41.64389695
ben,Benin,rus,Russian Federation,15,Base metals and articles of base metal,83,612,0,117,85,-612,1,0,1.7857834358426035e-6,0,0,0,0,41.64389695
ben,Benin,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,94,0,95,90,-94,1,0,2.74286998315694e-7,0,0,0,0,41.64389695
bfa,Burkina Faso,rus,Russian Federation,11,Textile and textile articles,59,16922,0,57,68,-16922,1,0,1.6513825899187455e-5,0,0,0,0,100.6357569
bfa,Burkina Faso,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,4597,0,65,69,-4597,1,0,4.486116159943549e-6,0,0,0,0,100.6357569
bfa,Burkina Faso,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,466,0,87,89,-466,1,0,4.5475965423834977e-7,0,0,0,0,100.6357569
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,765469,0,56,61,-765469,1,0,0.002347471666180537,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,11,Textile and textile articles,56,91117,0,56,77,-91117,1,0,2.794294423515152e-4,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,52034,0,41,70,-52034,1,0,1.5957320371959942e-4,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,35116,0,63,73,-35116,1,0,1.076905988741487e-4,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,01,Live animals and animal products,02,22335,0,55,59,-22335,1,0,6.849497453736506e-5,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,16372,0,76,86,-16372,1,0,5.0208181021971824e-5,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,7436,94975,72,66,87539,0.0726093876634346,0.9273906123365654,3.140648684730733e-4,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,10239,0,64,93,-10239,1,0,3.1400046755678564e-5,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,02,Vegetable products,12,0,1218,103,90,1218,0,1,3.735253144683709e-6,0,0,0,0,30.8574895
col,Colombia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,10070,0,83,61,-10070,1,0,5.669778645259791e-6,0,0,0,0,8.901150035
col,Colombia,rus,Russian Federation,11,Textile and textile articles,56,89055,0,58,77,-89055,1,0,5.014122514931586e-5,0,0,0,0,8.901150035
col,Colombia,rus,Russian Federation,06,Product of the chemicals or allied industries,37,703,0,56,50,-703,1,0,3.95814735612476e-7,0,0,0,0,8.901150035
col,Colombia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,231,0,66,62,-231,1,0,1.3006145650993165e-7,0,0,0,0,8.901150035
col,Colombia,rus,Russian Federation,02,Vegetable products,12,0,3798,103,88,3798,0,1,2.138413038202253e-6,0,0,0,0,8.901150035
ecu,Ecuador,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,383,0,82,69,-383,1,0,7.077774691946038e-8,0,0,0,0,10.35238016
ecu,Ecuador,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,257,0,51,57,-257,1,0,4.7493161771021715e-8,0,0,0,0,10.35238016
slv,El Salvador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,889,0,91,86,-889,1,0,5.842152837394972e-6,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,05,Mineral products,27,174,0,138,91,-174,1,0,1.1434584856093646e-6,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,11,Textile and textile articles,59,135,0,87,68,-135,1,0,8.871660664210588e-7,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,36,0,99,84,-36,1,0,2.3657761771228234e-7,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,188,0,122,85,-188,1,0,1.2354608924974744e-6,0,0,0,0,6.706226138
eth,Ethiopia,rus,Russian Federation,15,Base metals and articles of base metal,78,468562,0,37,44,-468562,1,0,8.036588839764186e-4,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,01,Live animals and animal products,04,29671,0,52,75,-29671,1,0,5.089051768274917e-5,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,581,0,105,88,-581,1,0,9.965080642269309e-7,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,4493,0,108,85,-4493,1,0,7.70621468600964e-6,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,11,Textile and textile articles,61,0,21182,126,84,21182,0,1,3.6330522919887865e-5,0,0,0,0,158.8537193
gha,Ghana,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,17,0,117,88,-17,1,0,3.113598334862263e-8,0,0,0,0,12.41418965
gha,Ghana,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,11,0,82,73,-11,1,0,2.0146812754991113e-8,0,0,0,0,12.41418965
gtm,Guatemala,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,1117,0,83,64,-1117,1,0,2.5229053150608673e-6,0,0,0,0,10.25103149
gtm,Guatemala,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,711,0,77,69,-711,1,0,1.6058958630333721e-6,0,0,0,0,10.25103149
gtm,Guatemala,rus,Russian Federation,11,Textile and textile articles,51,1040,0,49,56,-1040,1,0,2.348989729331515e-6,0,0,0,0,10.25103149
gtm,Guatemala,rus,Russian Federation,11,Textile and textile articles,61,397,42205,117,77,41808,0.009318811323412047,0.9906811886765879,9.622275043171269e-5,0,0,0,0,10.25103149
gtm,Guatemala,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,0,214292,88,71,214292,0,1,4.8400933372875864e-4,0,0,0,0,10.25103149
hnd,Honduras,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,12328,0,101,85,-12328,1,0,3.0473124876626236e-5,0,0,0,0,4.59626456
hnd,Honduras,rus,Russian Federation,20,Miscellaneous manufactured articles,96,1221,0,98,90,-1221,1,0,3.0181445063563136e-6,0,0,0,0,4.59626456
hnd,Honduras,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,52,0,120,99,-52,1,0,1.2853686677356946e-7,0,0,0,0,4.59626456
hnd,Honduras,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,18,0,105,82,-18,1,0,4.449353080623558e-8,0,0,0,0,4.59626456
hnd,Honduras,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,18,0,86,93,-18,1,0,4.449353080623558e-8,0,0,0,0,4.59626456
hnd,Honduras,rus,Russian Federation,11,Textile and textile articles,54,12,0,82,68,-12,1,0,2.9662353870823722e-8,0,0,0,0,4.59626456
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,50,63,1105,28,37,1042,0.05393835616438356,0.9460616438356164,1.0434949485849704e-7,0,0,0,0,12.98266392
jam,Jamaica,rus,Russian Federation,20,Miscellaneous manufactured articles,95,1018,0,116,91,-1018,1,0,3.07404106934571e-6,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,192,0,143,103,-192,1,0,5.797798480494856e-7,0,0,0,0,13.62458097
ken,Kenya,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",47,173065,0,64,37,-173065,1,0,8.921125574338858e-5,0,0,0,0,25.23202914
ken,Kenya,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,2785,0,99,88,-2785,1,0,1.4356071259083998e-6,0,0,0,0,25.23202914
ken,Kenya,rus,Russian Federation,02,Vegetable products,11,640,0,100,71,-640,1,0,3.299061258820021e-7,0,0,0,0,25.23202914
ken,Kenya,rus,Russian Federation,20,Miscellaneous manufactured articles,96,11,770,126,80,759,0.014084507042253521,0.9859154929577465,4.025885692403807e-7,0,0,0,0,25.23202914
mwi,Malawi,rus,Russian Federation,15,Base metals and articles of base metal,74,166585,0,74,84,-166585,1,0,7.990542835082396e-4,0,0,0,0,11.22870996
mwi,Malawi,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,109,0,111,88,-109,1,0,5.228376918834116e-7,0,0,0,0,11.22870996
mwi,Malawi,rus,Russian Federation,15,Base metals and articles of base metal,73,32,0,143,103,-32,1,0,1.5349363431439606e-7,0,0,0,0,11.22870996
mli,Mali,rus,Russian Federation,11,Textile and textile articles,52,7359,0,56,67,-7359,1,0,2.9583912224311325e-5,0,0,0,0,172.9377106
mli,Mali,rus,Russian Federation,15,Base metals and articles of base metal,76,1854,0,118,92,-1854,1,0,7.4532644739602114e-06,0,0,0,0,172.9377106
mrt,Mauritania,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,166880,0,115,96,-166880,1,0,1.4999067461202718e-4,0,0,0,0,25.94611382
mrt,Mauritania,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,34486,0,119,109,-34486,1,0,3.09957958093862e-5,0,0,0,0,25.94611382
mar,Morocco,rus,Russian Federation,02,Vegetable products,11,35315,0,78,71,-35315,1,0,4.463657635783331e-6,0,0,0,0,19.93039817
mar,Morocco,rus,Russian Federation,01,Live animals and animal products,01,6458,0,63,76,-6458,1,0,8.162622401780759e-7,0,0,0,0,19.93039817
mar,Morocco,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,164,0,90,66,-164,1,0,2.072886456940298e-8,0,0,0,0,19.93039817
moz,Mozambique,rus,Russian Federation,20,Miscellaneous manufactured articles,95,22668,0,89,91,-22668,1,0,8.371588627491562e-5,0,0,0,0,64.13267054
moz,Mozambique,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,29492,0,87,88,-29492,1,0,1.0891781004145983e-4,0,0,0,0,64.13267054
moz,Mozambique,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,1210,0,119,109,-1210,1,0,4.468688123903648e-6,0,0,0,0,64.13267054
moz,Mozambique,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,283031,0,109,96,-283031,1,0,0.0010452704697492341,0,0,0,0,64.13267054
moz,Mozambique,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,0,603,98,80,603,0,1,2.2269578005899998e-6,0,0,0,0,64.13267054
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,892,0,102,88,-892,1,0,6.259124278764863e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,83,155,28,123,81,-127,0.8469945355191257,0.15300546448087432,1.2841028509125224e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,57,3377,0,63,78,-3377,1,0,2.3696258620391194e-5,0,0,0,0,25.83542374
npl,Nepal,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,15967,0,98,88,-15967,1,0,2.184096146957293e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,02,Vegetable products,11,13699,0,87,71,-13699,1,0,1.8738606574289444e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,669,0,85,36,-669,1,0,9.151126212278004e-6,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,59,641,0,81,68,-641,1,0,8.768119435082512e-6,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,54,15,0,81,68,-15,1,0,2.0518220206901355e-7,0,0,0,0,25.2266749
ner,Niger,rus,Russian Federation,05,Mineral products,25,8140411,0,39,95,-8140411,1,0,0.3988334758821553,0,0,0,0,123.159243
ner,Niger,rus,Russian Federation,15,Base metals and articles of base metal,72,203235,0,118,74,-203235,1,0,0.009957350000007349,0,0,0,0,123.159243
ner,Niger,rus,Russian Federation,06,Product of the chemicals or allied industries,28,1465,0,134,85,-1465,1,0,7.177660220931811e-5,0,0,0,0,123.159243
nga,Nigeria,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,1512291,0,25,36,-1512291,1,0,3.6431979706655115e-4,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,11,Textile and textile articles,56,1663762,0,36,77,-1663762,1,0,4.0081005190604146e-4,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,12554,0,100,85,-12554,1,0,3.024332441556211e-6,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,06,Product of the chemicals or allied industries,36,4574708,0,15,37,-4574708,1,0,0.0011020740652418935,0,0,0,0,12.30838397
